x,y,z,status
3.8,1.6,0.8,NotYet
3.8,1.6,1.0,NotYet
3.8,1.6,1.2,NotYet
3.8,1.6,1.4,NotYet
3.8,1.6,1.6,NotYet
3.8,1.6,1.8,NotYet
3.8,1.6,2.0,NotYet
3.8,1.8,-2.0,NotYet
3.8,1.8,-1.8,NotYet
3.8,1.8,-1.6,NotYet
3.8,1.8,-1.4,NotYet
3.8,1.8,-1.2,NotYet
3.8,1.8,-1.0,NotYet
3.8,1.8,-0.8,NotYet
3.8,1.8,-0.6,NotYet
3.8,1.8,-0.4,NotYet
3.8,1.8,-0.2,NotYet
3.8,1.8,0.0,NotYet
3.8,1.8,0.2,NotYet
3.8,1.8,0.4,NotYet
3.8,1.8,0.6,NotYet
3.8,1.8,0.8,NotYet
3.8,1.8,1.0,NotYet
3.8,1.8,1.2,NotYet
3.8,1.8,1.4,NotYet
3.8,1.8,1.6,NotYet
3.8,1.8,1.8,NotYet
3.8,1.8,2.0,NotYet
3.8,2.0,-2.0,NotYet
3.8,2.0,-1.8,NotYet
3.8,2.0,-1.6,NotYet
3.8,2.0,-1.4,NotYet
3.8,2.0,-1.2,NotYet
3.8,2.0,-1.0,NotYet
3.8,2.0,-0.8,NotYet
3.8,2.0,-0.6,NotYet
3.8,2.0,-0.4,NotYet
3.8,2.0,-0.2,NotYet
3.8,2.0,0.0,NotYet
3.8,2.0,0.2,NotYet
3.8,2.0,0.4,NotYet
3.8,2.0,0.6,NotYet
3.8,2.0,0.8,NotYet
3.8,2.0,1.0,NotYet
3.8,2.0,1.2,NotYet
3.8,2.0,1.4,NotYet
3.8,2.0,1.6,NotYet
3.8,2.0,1.8,NotYet
3.8,2.0,2.0,NotYet
3.8,2.2,-2.0,NotYet
3.8,2.2,-1.8,NotYet
3.8,2.2,-1.6,NotYet
3.8,2.2,-1.4,NotYet
3.8,2.2,-1.2,NotYet
3.8,2.2,-1.0,NotYet
3.8,2.2,-0.8,NotYet
3.8,2.2,-0.6,NotYet
3.8,2.2,-0.4,NotYet
3.8,2.2,-0.2,NotYet
3.8,2.2,0.0,NotYet
3.8,2.2,0.2,NotYet
3.8,2.2,0.4,NotYet
3.8,2.2,0.6,NotYet
3.8,2.2,0.8,NotYet
3.8,2.2,1.0,NotYet
3.8,2.2,1.2,NotYet
3.8,2.2,1.4,NotYet
3.8,2.2,1.6,NotYet
3.8,2.2,1.8,NotYet
3.8,2.2,2.0,NotYet
3.8,2.4,-2.0,NotYet
3.8,2.4,-1.8,NotYet
3.8,2.4,-1.6,NotYet
3.8,2.4,-1.4,NotYet
3.8,2.4,-1.2,NotYet
3.8,2.4,-1.0,NotYet
3.8,2.4,-0.8,NotYet
3.8,2.4,-0.6,NotYet
3.8,2.4,-0.4,NotYet
3.8,2.4,-0.2,NotYet
3.8,2.4,0.0,NotYet
3.8,2.4,0.2,NotYet
3.8,2.4,0.4,NotYet
3.8,2.4,0.6,NotYet
3.8,2.4,0.8,NotYet
3.8,2.4,1.0,NotYet
3.8,2.4,1.2,NotYet
3.8,2.4,1.4,NotYet
3.8,2.4,1.6,NotYet
3.8,2.4,1.8,NotYet
3.8,2.4,2.0,NotYet
3.8,2.6,-2.0,NotYet
3.8,2.6,-1.8,NotYet
3.8,2.6,-1.6,NotYet
3.8,2.6,-1.4,NotYet
3.8,2.6,-1.2,NotYet
3.8,2.6,-1.0,NotYet
3.8,2.6,-0.8,NotYet
3.8,2.6,-0.6,NotYet
3.8,2.6,-0.4,NotYet
3.8,2.6,-0.2,NotYet
3.8,2.6,0.0,NotYet
3.8,2.6,0.2,NotYet
3.8,2.6,0.4,NotYet
3.8,2.6,0.6,NotYet
3.8,2.6,0.8,NotYet
3.8,2.6,1.0,NotYet
3.8,2.6,1.2,NotYet
3.8,2.6,1.4,NotYet
3.8,2.6,1.6,NotYet
3.8,2.6,1.8,NotYet
3.8,2.6,2.0,NotYet
3.8,2.8,-2.0,NotYet
3.8,2.8,-1.8,NotYet
3.8,2.8,-1.6,NotYet
3.8,2.8,-1.4,NotYet
3.8,2.8,-1.2,NotYet
3.8,2.8,-1.0,NotYet
3.8,2.8,-0.8,NotYet
3.8,2.8,-0.6,NotYet
3.8,2.8,-0.4,NotYet
3.8,2.8,-0.2,NotYet
3.8,2.8,0.0,NotYet
3.8,2.8,0.2,NotYet
3.8,2.8,0.4,NotYet
3.8,2.8,0.6,NotYet
3.8,2.8,0.8,NotYet
3.8,2.8,1.0,NotYet
3.8,2.8,1.2,NotYet
3.8,2.8,1.4,NotYet
3.8,2.8,1.6,NotYet
3.8,2.8,1.8,NotYet
3.8,2.8,2.0,NotYet
3.8,3.0,-2.0,NotYet
3.8,3.0,-1.8,NotYet
3.8,3.0,-1.6,NotYet
3.8,3.0,-1.4,NotYet
3.8,3.0,-1.2,NotYet
3.8,3.0,-1.0,NotYet
3.8,3.0,-0.8,NotYet
3.8,3.0,-0.6,NotYet
3.8,3.0,-0.4,NotYet
3.8,3.0,-0.2,NotYet
3.8,3.0,0.0,NotYet
3.8,3.0,0.2,NotYet
3.8,3.0,0.4,NotYet
3.8,3.0,0.6,NotYet
3.8,3.0,0.8,NotYet
3.8,3.0,1.0,NotYet
3.8,3.0,1.2,NotYet
3.8,3.0,1.4,NotYet
3.8,3.0,1.6,NotYet
3.8,3.0,1.8,NotYet
3.8,3.0,2.0,NotYet
3.8,3.2,-2.0,NotYet
3.8,3.2,-1.8,NotYet
3.8,3.2,-1.6,NotYet
3.8,3.2,-1.4,NotYet
3.8,3.2,-1.2,NotYet
3.8,3.2,-1.0,NotYet
3.8,3.2,-0.8,NotYet
3.8,3.2,-0.6,NotYet
3.8,3.2,-0.4,NotYet
3.8,3.2,-0.2,NotYet
3.8,3.2,0.0,NotYet
3.8,3.2,0.2,NotYet
3.8,3.2,0.4,NotYet
3.8,3.2,0.6,NotYet
3.8,3.2,0.8,NotYet
3.8,3.2,1.0,NotYet
3.8,3.2,1.2,NotYet
3.8,3.2,1.4,NotYet
3.8,3.2,1.6,NotYet
3.8,3.2,1.8,NotYet
3.8,3.2,2.0,NotYet
3.8,3.4,-2.0,NotYet
3.8,3.4,-1.8,NotYet
3.8,3.4,-1.6,NotYet
3.8,3.4,-1.4,NotYet
3.8,3.4,-1.2,NotYet
3.8,3.4,-1.0,NotYet
3.8,3.4,-0.8,NotYet
3.8,3.4,-0.6,NotYet
3.8,3.4,-0.4,NotYet
3.8,3.4,-0.2,NotYet
3.8,3.4,0.0,NotYet
3.8,3.4,0.2,NotYet
3.8,3.4,0.4,NotYet
3.8,3.4,0.6,NotYet
3.8,3.4,0.8,NotYet
3.8,3.4,1.0,NotYet
3.8,3.4,1.2,NotYet
3.8,3.4,1.4,NotYet
3.8,3.4,1.6,NotYet
3.8,3.4,1.8,NotYet
3.8,3.4,2.0,NotYet
3.8,3.6,-2.0,NotYet
3.8,3.6,-1.8,NotYet
3.8,3.6,-1.6,NotYet
3.8,3.6,-1.4,NotYet
3.8,3.6,-1.2,NotYet
3.8,3.6,-1.0,NotYet
3.8,3.6,-0.8,NotYet
3.8,3.6,-0.6,NotYet
3.8,3.6,-0.4,NotYet
3.8,3.6,-0.2,NotYet
3.8,3.6,0.0,NotYet
3.8,3.6,0.2,NotYet
3.8,3.6,0.4,NotYet
3.8,3.6,0.6,NotYet
3.8,3.6,0.8,NotYet
3.8,3.6,1.0,NotYet
3.8,3.6,1.2,NotYet
3.8,3.6,1.4,NotYet
3.8,3.6,1.6,NotYet
3.8,3.6,1.8,NotYet
3.8,3.6,2.0,NotYet
3.8,3.8,-2.0,NotYet
3.8,3.8,-1.8,NotYet
3.8,3.8,-1.6,NotYet
3.8,3.8,-1.4,NotYet
3.8,3.8,-1.2,NotYet
3.8,3.8,-1.0,NotYet
3.8,3.8,-0.8,NotYet
3.8,3.8,-0.6,NotYet
3.8,3.8,-0.4,NotYet
3.8,3.8,-0.2,NotYet
3.8,3.8,0.0,NotYet
3.8,3.8,0.2,NotYet
3.8,3.8,0.4,NotYet
3.8,3.8,0.6,NotYet
3.8,3.8,0.8,NotYet
3.8,3.8,1.0,NotYet
3.8,3.8,1.2,NotYet
3.8,3.8,1.4,NotYet
3.8,3.8,1.6,NotYet
3.8,3.8,1.8,NotYet
3.8,3.8,2.0,NotYet
3.8,4.0,-2.0,NotYet
3.8,4.0,-1.8,NotYet
3.8,4.0,-1.6,NotYet
3.8,4.0,-1.4,NotYet
3.8,4.0,-1.2,NotYet
3.8,4.0,-1.0,NotYet
3.8,4.0,-0.8,NotYet
3.8,4.0,-0.6,NotYet
3.8,4.0,-0.4,NotYet
3.8,4.0,-0.2,NotYet
3.8,4.0,0.0,NotYet
3.8,4.0,0.2,NotYet
3.8,4.0,0.4,NotYet
3.8,4.0,0.6,NotYet
3.8,4.0,0.8,NotYet
3.8,4.0,1.0,NotYet
3.8,4.0,1.2,NotYet
3.8,4.0,1.4,NotYet
3.8,4.0,1.6,NotYet
3.8,4.0,1.8,NotYet
3.8,4.0,2.0,NotYet
